t,Cacc_bits_per_symbol,Dmin_hamming
0.0,0.9192582130530096,0.009992254968317738
0.1,0.9192432657617692,0.00999450935245447
0.2,0.9192280180538569,0.009996809161273532
0.30000000000000004,0.9192124639230019,0.009999155307634788
0.4,0.9191965972441362,0.010001548722643527
0.5,0.9191804117710968,0.010003990356011117
0.6000000000000001,0.9191639011342874,0.010006481176422277
0.7000000000000001,0.9191470588382952,0.010009022171909864
0.8,0.9191298782594648,0.01001161435023673
0.9,0.9191123526434278,0.010014258739284694
1.0,0.9190944751025875,0.010016956387451346
1.1,0.9190762386135568,0.010019708364054185
1.2000000000000002,0.9190576360145513,0.010022515759742643
1.3,0.9190386600027329,0.01002537968691803
1.4000000000000001,0.9190193031315085,0.010028301280161286
1.5,0.9189995578077761,0.010031281696669194
1.6,0.9189794162891248,0.010034322116698736
1.7000000000000002,0.9189588706809833,0.010037423744019877
1.8,0.9189379129337161,0.010040587806377121
1.9000000000000001,0.9189165348396706,0.010043815555959762
2.0,0.9188947280301692,0.010047108269880988
2.1,0.9188724839724498,0.010050467250666103
2.2,0.9188497939665508,0.010053893826750034
2.3000000000000003,0.9188266491421425,0.010057389352984225
2.4000000000000004,0.9188030404553018,0.010060955211153046
2.5,0.9187789586852312,0.010064592810499887
2.6,0.9187543944309199,0.010068303588263262
2.7,0.918729338107747,0.01007208901022295
2.8000000000000003,0.9187037799440264,0.010075950571256233
2.9000000000000004,0.9186777099774912,0.01007988979590465
3.0,0.9186511180517177,0.010083908238951486
3.1,0.9186239938124888,0.010088007486009628
3.2,0.9185963267040949,0.010092189154120697
3.3000000000000003,0.918568105965571,0.010096454892365277
3.4000000000000004,0.9185393206268725,0.010100806382484218
3.5,0.9185099595049829,0.010105245339511702
3.6,0.9184800111999601,0.010109773512419803
3.7,0.9184494640909134,0.010114392684775028
3.8000000000000003,0.9184183063319155,0.010119104675406831
3.9000000000000004,0.9183865258478454,0.01012391133908858
4.0,0.9183541103301649,0.01012881456723064
4.1000000000000005,0.9183210472326231,0.010133816288586478
4.2,0.918287323766893,0.010138918469971295
4.3,0.9182529268981365,0.01014412311699403
4.4,0.9182178433404979,0.010149432274802292
4.5,0.9181820595525249,0.010154848028841073
4.6000000000000005,0.9181455617325167,0.010160372505624866
4.7,0.9181083358137992,0.0101660078735238
4.800000000000001,0.9180703674599244,0.010171756343563855
4.9,0.9180316420597951,0.010177620170241264
5.0,0.9179921447227146,0.010183601652351604
5.1000000000000005,0.9179518602733586,0.01018970313383347
5.2,0.9179107732466714,0.01019592700462707
5.300000000000001,0.9178688678826834,0.010202275701548042
5.4,0.9178261281212506,0.010208751709176633
5.5,0.9177825375967155,0.01021535756076242
5.6000000000000005,0.917738079632488,0.010222095839144761
5.7,0.9176927372355476,0.010228969177689437
5.800000000000001,0.9176464930908633,0.010235980261241354
5.9,0.9175993295557352,0.010243131827093743
6.0,0.917551228654052,0.010250426665974078
6.1000000000000005,0.9175021720704699,0.010257867623046726
6.2,0.9174521411445067,0.010265457598932881
6.300000000000001,0.917401116864556,0.010273199550747649
6.4,0.9173490798618177,0.010281096493154729
6.5,0.9172960104041457,0.010289151499438789
6.6000000000000005,0.9172418883898136,0.010297367702595778
6.7,0.917186693341197,0.010305748296441531
6.800000000000001,0.9171304043983726,0.010314296536738377
6.9,0.9170730003126346,0.010323015742340888
7.0,0.9170144594399288,0.010331909296359645
7.1000000000000005,0.9169547597342023,0.010340980647344733
7.2,0.9168938787406725,0.010350233310487785
7.300000000000001,0.9168317935890131,0.010359670868843762
7.4,0.9167684809864576,0.01036929697457201
7.5,0.9167039172108221,0.010379115350197282
7.6000000000000005,0.9166380781034472,0.010389129789890428
7.7,0.9165709390620588,0.010399344160769288
7.800000000000001,0.9165024750335501,0.010409762404219702
7.9,0.9164326605066839,0.010420388537237202
8.0,0.9163614695047178,0.010431226653788792
8.1,0.9162888755779514,0.010442280926195834
8.200000000000001,0.9162148517961984,0.010453555606537546
8.3,0.9161393707411842,0.010465055028075505
8.4,0.9160624044988692,0.010476783606699236
8.5,0.9159839246517006,0.010488745842393066
8.6,0.9159039022707948,0.010500946320724062
8.700000000000001,0.91582230790805,0.010513389714351527
8.8,0.9157391115881927,0.010526080784557953
8.9,0.91565428280076,0.010539024382801243
9.0,0.9155677904920181,0.010552225452288868
9.1,0.9154796030568222,0.010565689029573277
9.200000000000001,0.9153896883304173,0.010579420246169147
9.3,0.9152980135801855,0.01059342433019211
9.4,0.9152045454973393,0.010607706608019185
9.5,0.9151092501885677,0.010622272505970753
9.600000000000001,0.9150120931676355,0.010637127552013917
9.700000000000001,0.9149130393469398,0.010652277377487574
9.8,0.9148120530290285,0.0106677277188485
9.9,0.9147090978980832,0.010683484419439077
10.0,0.9146041370113726,0.010699553431275655
10.100000000000001,0.914497132790677,0.01071594081685822
10.200000000000001,0.9143880470136937,0.010732652751000521
10.3,0.9142768408054226,0.010749695522680958
10.4,0.9141634746295422,0.010767075536913442
10.5,0.9140479082797768,0.010784799316638501
10.600000000000001,0.9139301008712645,0.010802873504633756
10.700000000000001,0.9138100108319281,0.010821304865444123
10.8,0.9136875958938595,0.010840100287330436
10.9,0.913562813084719,0.010859266784236977
11.0,0.9134356187191609,0.010878811497776905
11.100000000000001,0.9133059683902903,0.010898741699235125
11.200000000000001,0.9131738169611588,0.010919064791588249
11.3,0.9130391185563068,0.010939788311541021
11.4,0.9129018265533617,0.010960919931578376
11.5,0.9127618935746993,0.010982467462032554
11.600000000000001,0.9126192714791782,0.011004438853164714
11.700000000000001,0.9124739113539561,0.011026842197259856
11.8,0.9123257635063977,0.011049685730734608
11.9,0.9121747774560851,0.011072977836256704
12.0,0.9120209019269403,0.011096727044875222
12.100000000000001,0.9118640848394711,0.011120942038160688
12.200000000000001,0.9117042733031531,0.011145631650353816
12.3,0.9115414136089572,0.011170804870521581
12.4,0.911375451222038,0.011196470844719832
12.5,0.9112063307745931,0.011222638878160603
12.600000000000001,0.9110339960589091,0.011249318437382985
12.700000000000001,0.9108583900206068,0.011276519152426182
12.8,0.9106794547520998,0.011304250819002978
12.9,0.9104971314862831,0.011332523400671951
13.0,0.9103113605904649,0.011361347031006955
13.100000000000001,0.9101220815605592,0.011390732015761903
13.200000000000001,0.9099292330155553,0.011420688835028614
13.3,0.9097327526922813,0.011451228145386266
13.4,0.909532577440479,0.011482360782039916
13.5,0.9093286432182092,0.011514097760945946
13.600000000000001,0.9091208850876056,0.011546450280921994
13.700000000000001,0.9089092372109969,0.011579429725739266
13.8,0.9086936328474182,0.01161304766619392
13.9,0.9084740043495304,0.011647315862155772
14.0,0.9082502831609708,0.011682246264590447
14.100000000000001,0.9080223998141559,0.011717851017553023
14.200000000000001,0.9077902839285601,0.011754142460149091
14.3,0.9075538642094912,0.011791133128460751
14.4,0.9073130684473899,0.011828835757433827
14.5,0.9070678235176742,0.011867263282722751
14.600000000000001,0.9068180553811577,0.011906428842489453
14.700000000000001,0.906563689085064,0.011946345779152559
14.8,0.9063046487646669,0.01198702764108267
14.9,0.9060408576455806,0.01202848818423985
15.0,0.90577223804673,0.012070741373748712
15.100000000000001,0.9054987113840285,0.012113801385406797
15.200000000000001,0.905220198174792,0.012157682607121401
15.3,0.90493661804292,0.012202399640270378
15.4,0.9046478897248725,0.01224796730098137
15.5,0.9043539310764748,0.012294400621324645
15.600000000000001,0.9040546590805809,0.01234171485041417
15.700000000000001,0.9037499898556293,0.012389925455410705
15.8,0.9034398386651198,0.012439048122422375
15.9,0.9031241199280499,0.012489098757295213
16.0,0.9028027472303394,0.012540093486288872
16.1,0.9024756333372812,0.012592048656630161
16.2,0.9021426902070496,0.012644980836938536
16.3,0.9018038290053044,0.01269890681751602
16.400000000000002,0.9014589601209234,0.012753843610495436
16.5,0.9011079931829011,0.012809808449838919
16.6,0.9007508370784478,0.012866818791180047
16.7,0.9003873999723282,0.012924892311501256
16.8,0.9000175893274729,0.012984046908639524
16.900000000000002,0.8996413119269017,0.013044300700611564
17.0,0.899258473896996,0.013105672024750718
17.1,0.8988689807321549,0.01316817943664722
17.2,0.8984727373208746,0.013231841708882721
17.3,0.8980696479732866,0.013296677829550851
17.400000000000002,0.8976596164501917,0.013362707000554364
17.5,0.897242545993627,0.013429948635669951
17.6,0.896818339359002,0.013498422358370937
17.7,0.8963868988488395,0.013568147999399021
17.8,0.8959481263481563,0.013639145594074552
17.900000000000002,0.8955019233615217,0.013711435379335953
18.0,0.8950481910518233,0.013785037790498122
18.1,0.8945868302807793,0.013859973457719513
18.2,0.894117741651225,0.01393626320216787
18.3,0.8936408255512096,0.014013928031873901
18.400000000000002,0.8931559821999316,0.014092989137262417
18.5,0.8926631116955432,0.014173467886350662
18.6,0.8921621140648529,0.014255385819602496
18.7,0.8916528893149522,0.014338764644428261
18.8,0.8911353374867922,0.014423626229319308
18.900000000000002,0.8906093587107339,0.014509992597606304
19.0,0.8900748532640945,0.014597885920830611
19.1,0.889531721630709,0.014687328511718
19.200000000000003,0.8889798645625251,0.014778342816743766
19.3,0.8884191831432471,0.01487095140827871
19.400000000000002,0.8878495788540416,0.014965176976305748
19.5,0.8872709536413161,0.015061042319695763
19.6,0.8866832099865778,0.015158570337033581
19.700000000000003,0.8860862509783763,0.015257784016983272
19.8,0.8854799803863351,0.015358706428182944
19.900000000000002,0.8848643027372659,0.015461360708659784
20.0,0.8842391233933647,0.015565770054755713
20.1,0.8836043486324789,0.015671957709554776
20.200000000000003,0.8829598857304328,0.0157799469508038
20.3,0.8823056430453964,0.015889761078317834
20.400000000000002,0.8816415301042756,0.016001423400863073
20.5,0.8809674576911006,0.01611495722250942
20.6,0.8802833379373805,0.016230385828446776
20.700000000000003,0.8795890844143915,0.01634773247025839
20.8,0.8788846122273621,0.016467020350645713
20.900000000000002,0.878169838111505,0.016588272607601033
21.0,0.8774446805298537,0.016711512298022195
21.1,0.8767090597728444,0.016836762380767978
21.200000000000003,0.8759628980595853,0.016964045699150436
21.3,0.8752061196407469,0.01709338496286328
21.400000000000002,0.8744386509030022,0.017224802729345942
21.5,0.8736604204749396,0.017358321384583382
21.6,0.8728713593343642,0.01749396312334367
21.700000000000003,0.8720714009168993,0.017631749928855585
21.8,0.8712604812257913,0.01777170355193043
21.900000000000002,0.8704385389428156,0.017913845489533176
22.0,0.8696055155401774,0.018058196962808838
22.1,0.8687613553932877,0.018204778894572712
22.200000000000003,0.8679060058942984,0.018353611886272547
22.3,0.867039417566265,0.018504716194434
22.400000000000002,0.866161544177802,0.018658111706601296
22.5,0.8652723428580931,0.018813817916786317
22.6,0.8643717742121053,0.018971853900441808
22.700000000000003,0.8634598024358542,0.01913223828897541
22.8,0.8625363954315598,0.019294989243822912
22.900000000000002,0.8616015249225266,0.019460124430101186
23.0,0.8606551665675746,0.019627660989862558
23.1,0.8596973000748412,0.019797615514974998
23.200000000000003,0.8587279093147725,0.01997000401965282
23.3,0.8577469824321093,0.020144841912666467
23.400000000000002,0.8567545119566758,0.02032214396925966
23.5,0.8557504949127677,0.020501924302806118
23.6,0.8547349329269338,0.020684196336238192
23.700000000000003,0.8537078323339437,0.020868972773282653
23.8,0.852669204280722,0.021056265569540877
23.900000000000002,0.8516190648280352,0.02124608590345161
24.0,0.8505574350497053,0.021438444147177493
24.1,0.8494843411291294,0.021633349837457357
24.200000000000003,0.8483998144528732,0.021830811646469113
24.3,0.8473038917011115,0.022030837352748807
24.400000000000002,0.8461966149346845,0.022233433812213953
24.5,0.8450780316785353,0.022438606929340688
24.6,0.8439481950012987,0.022646361628545664
24.700000000000003,0.8428071635908058,0.022856701825825422
24.8,0.8416550018252748,0.023069630400707586
24.900000000000002,0.8404917798399556,0.023285149168569032
25.0,0.8393175735890015,0.023503258853378173
25.1,0.8381324649023388,0.023723959060919383
25.200000000000003,0.8369365415373169,0.023947248252558166
25.3,0.8357298972249152,0.024173123719607746
25.400000000000002,0.8345126317102969,0.02440158155835779
25.5,0.8332848507875013,0.024632616645826
25.6,0.8320466663280703,0.02486622261629607
25.700000000000003,0.8307981963034194,0.025102391838703206
25.8,0.8295395648007616,0.02534111539493037
25.900000000000002,0.8282709020324092,0.025582383059078173
26.0,0.8269923443382837,0.025826183277770635
26.1,0.8257040341814762,0.026072503151559123
26.200000000000003,0.8244061201367077,0.026321328417486432
26.3,0.8230987568715569,0.026572643432871967
26.400000000000002,0.8217821051203281,0.026826431160377917
26.5,0.8204563316504498,0.02708267315441617
26.6,0.8191216092213058,0.027341349548952787
26.700000000000003,0.8177781165354157,0.027602439046767076
26.8,0.8164260381818957,0.027865918910219112
26.900000000000002,0.8150655645721481,0.028131764953578844
27.0,0.8136968918677386,0.028399951536966492
27.1,0.8123202219004452,0.02867045156195302
27.200000000000003,0.8109357620844699,0.028943236468865277
27.3,0.8095437253208305,0.029218276235839162
27.400000000000002,0.8081443298939587,0.029495539379659937
27.5,0.8067377993605565,0.029774992958426644
27.6,0.8053243624307747,0.030056602576073274
27.700000000000003,0.8039042528418006,0.03034033238877623
27.8,0.8024777092239543,0.030626145113274494
27.900000000000002,0.8010449749594178,0.030914002037123633
28.0,0.7996062980337356,0.031203863030901495
28.1,0.7981619308802428,0.031495686562380165
28.200000000000003,0.7967121302175995,0.03178942971267201
28.3,0.7952571568806222,0.032085048194356106
28.400000000000002,0.7937972756446249,0.03238249637158391
28.5,0.7923327550434978,0.03268172728216118
28.6,0.7908638671817687,0.03298269266159572
28.700000000000003,0.7893908875409088,0.03328534296909785
28.8,0.7879140947801578,0.03358962741551491
28.900000000000002,0.7864337705321645,0.03389549399317543
29.0,0.7849501991937433,0.03420288950761535
29.1,0.7834636677120741,0.034511759611152465
29.200000000000003,0.7819744653666697,0.0348220488382715
29.3,0.7804828835474643,0.03513370064277571
29.400000000000002,0.7789892155293715,0.03544665743665937
29.5,0.777493756243682,0.03576086063064665
29.6,0.7759968020466745,0.036076250676342306
29.700000000000003,0.774498650485823,0.036392767109931265
29.8,0.7729996000639896,0.03671034859736273
29.900000000000002,0.7714999500019999,0.0370289329809495
30.0,0.77,0.037348457327307946
30.1,0.768500049998,0.03766885797656322
30.200000000000003,0.7670003999360103,0.037990070592737346
30.3,0.7655013495141769,0.038312030215237824
30.400000000000002,0.7640031979533255,0.03863467131135857
30.5,0.762506243756318,0.038957927829704475
30.6,0.7610107844706284,0.03928173325444624
30.700000000000003,0.7595171164525356,0.0396060206603118
30.8,0.7580255346333303,0.0399307227682173
30.900000000000002,0.7565363322879259,0.040255772001439497
31.0,0.7550498008062566,0.04058110054222981
31.1,0.7535662294678356,0.04090664038876966
31.200000000000003,0.7520859052198421,0.04123232341236477
31.3,0.7506091124590912,0.04155808141477729
31.400000000000002,0.7491361328182313,0.04188384618559278
31.5,0.7476672449565023,0.04220954955952072
31.6,0.7462027243553752,0.042535123473525824
31.700000000000003,0.7447428431193778,0.04286050002369067
31.8,0.7432878697824005,0.04318561152170852
31.900000000000002,0.7418380691197571,0.0435103905509088
32.0,0.7403937019662644,0.043834770021717595
32.1,0.7389550250405821,0.04415868322645916
32.2,0.7375222907760457,0.04448206389340453
32.300000000000004,0.7360957471581994,0.04480484623997821
32.4,0.7346756375692254,0.045126965025033924
32.5,0.7332622006394436,0.045448355600116244
32.6,0.7318556701060414,0.0457689539596253
32.7,0.7304562746791695,0.04608869678980708
32.800000000000004,0.72906423791553,0.046407521516494535
32.9,0.7276797780995549,0.04672536635152841
33.0,0.7263031081322614,0.0470421703377914
33.1,0.7249344354278519,0.04735787339279175
33.2,0.7235739618181042,0.04767241635073802
33.300000000000004,0.7222218834645843,0.04798574100305082
33.4,0.7208783907786942,0.04829779013726042
33.5,0.7195436683495502,0.04860850757424531
33.6,0.7182178948796718,0.04891783820376998
33.7,0.716901243128443,0.04922572801828515
33.800000000000004,0.7155938798632923,0.04953212414495904
33.9,0.7142959658185238,0.0498369748759106
34.0,0.7130076556617162,0.050140229696623406
34.1,0.7117290979675908,0.05044183931251986
34.2,0.7104604351992383,0.05074175567368322
34.300000000000004,0.7092018036965805,0.05103993199771667
34.4,0.7079533336719297,0.05133632279073458
34.5,0.7067151492124988,0.051630883866484956
34.6,0.705487368289703,0.05192357236360594
34.7,0.7042701027750848,0.052214346761023586
34.800000000000004,0.703063458462683,0.05250316689150225
34.9,0.7018675350976612,0.05278999395336209
35.0,0.7006824264109985,0.053074790520382484
35.1,0.6995082201600443,0.05335752054991316
35.2,0.6983449981747253,0.053638149389219014
35.300000000000004,0.6971928364091942,0.053916643780086315
35.4,0.6960518049987013,0.0541929718617226
35.5,0.6949219683214647,0.05446710317198457
35.6,0.6938033850653156,0.05473900864697073
35.7,0.6926961082988885,0.05500866061901884
35.800000000000004,0.6916001855471269,0.05527603281314969
35.9,0.6905156588708706,0.055541100342001284
36.0,0.6894425649502948,0.055803839699299765
36.1,0.688380935171965,0.056064228751913706
36.2,0.6873307957192779,0.056322246730542314
36.300000000000004,0.6862921676660563,0.056577874219086735
36.4,0.6852650670730662,0.056831093142757805
36.5,0.6842495050872324,0.05708188675497132
36.6,0.6832454880433241,0.05733023962308571
36.7,0.6822530175678907,0.05757613761303601
36.800000000000004,0.6812720906852274,0.05781956787291882
36.9,0.6803026999251588,0.05806051881558319
37.0,0.6793448334324255,0.058298980100283504
37.1,0.6783984750774734,0.058534942613448895
37.2,0.6774636045684402,0.05876839844862504
37.300000000000004,0.6765401975641459,0.05899934088564253
37.4,0.6756282257878947,0.05922776436906786
37.5,0.674727657141907,0.0594536644859896
37.6,0.673838455822198,0.0596770379431943
37.7,0.672960582433735,0.05989788254378467
37.800000000000004,0.6720939941057015,0.06011619716329181
37.9,0.6712386446067123,0.06033198172533277
38.0,0.6703944844598226,0.060545237176863595
38.1,0.6695614610571844,0.06075596546307632
38.2,0.6687395187742088,0.06096416950198852
38.300000000000004,0.6679285990831006,0.06116985315877087
38.400000000000006,0.6671286406656358,0.06137302121985928
38.5,0.6663395795250604,0.061573679366894604
38.6,0.6655613490969978,0.0617718341505326
38.7,0.6647938803592531,0.06196749296416576
38.800000000000004,0.6640371019404147,0.062160664017596304
38.900000000000006,0.6632909402271556,0.062351356310698075
39.0,0.6625553194701463,0.06253957960710513
39.1,0.661830161888495,0.06272534440796082
39.2,0.6611153877726379,0.06290866192576208
39.300000000000004,0.6604109155856084,0.06308954405833006
39.400000000000006,0.6597166620626196,0.06326800336293809
39.5,0.6590325423088994,0.06344405303062589
39.6,0.6583584698957243,0.0636177068607271
39.7,0.6576943569546037,0.06378897923563615
39.800000000000004,0.6570401142695672,0.06395788509583913
39.900000000000006,0.6563956513675211,0.06412443991523073
40.0,0.6557608766066353,0.06428865967673963
40.1,0.6551356972627341,0.06445056084828099
40.2,0.6545200196136649,0.06461016035905606
40.300000000000004,0.6539137490216237,0.06476747557621448
40.400000000000006,0.6533167900134222,0.06492252428189604
40.5,0.6527290463586839,0.06507532465066584
40.6,0.6521504211459584,0.06522589522735606
40.7,0.651580816856753,0.06537425490532606
40.800000000000004,0.6510201354374748,0.06552042290515164
40.900000000000006,0.650468278369291,0.06566441875375281
41.0,0.6499251467359055,0.06580626226396802
41.1,0.6493906412892662,0.06594597351458259
41.2,0.6488646625132078,0.06608357283081734
41.300000000000004,0.6483471106850478,0.06621908076528177
41.400000000000006,0.647837885935147,0.06635251807939732
41.5,0.6473368883044568,0.06648390572529253
41.6,0.6468440178000684,0.06661326482817315
41.7,0.6463591744487904,0.06674061666916864
41.800000000000004,0.645882258348775,0.06686598266865537
41.900000000000006,0.6454131697192207,0.06698938437005653
42.0,0.6449518089481767,0.06711084342411783
42.1,0.6444980766384784,0.06723038157365802
42.2,0.6440518736518437,0.06734802063879061
42.300000000000004,0.6436131011511605,0.06746378250261603
42.400000000000006,0.6431816606409979,0.06757768909737855
42.5,0.642757454006373,0.06768976239108615
42.6,0.6423403835498085,0.06780002437458738
42.7,0.6419303520267134,0.06790849704910146
42.800000000000004,0.6415272626791253,0.06801520241419484
42.900000000000006,0.6411310192678451,0.06812016245620062
43.0,0.640741526103004,0.06822339913707268
43.1,0.6403586880730983,0.06832493438366932
43.2,0.6399824106725271,0.06842479007745944
43.300000000000004,0.6396126000276717,0.06852298804464402
43.400000000000006,0.6392491629215522,0.06861955004668585
43.5,0.6388920068170989,0.06871449777124042
43.6,0.6385410398790765,0.06880785282347918
43.7,0.6381961709946956,0.0688996367177987
43.800000000000004,0.6378573097929505,0.06898987086990721
43.900000000000006,0.6375243666627188,0.06907857658927968
44.0,0.6371972527696605,0.06916577507197447
44.1,0.6368758800719502,0.06925148739380266
44.2,0.6365601613348804,0.0693357345038414
44.300000000000004,0.6362500101443709,0.06941853721828337
44.400000000000006,0.6359453409194191,0.06949991621461388
44.5,0.6356460689235253,0.06957989202610654
44.6,0.6353521102751275,0.06965848503663014
44.7,0.6350633819570799,0.0697357154757571
44.800000000000004,0.634779801825208,0.06981160341416587
44.900000000000006,0.6345012886159715,0.0698861687593289
45.0,0.6342277619532699,0.06995943125147691
45.1,0.6339591423544194,0.07003141045983277
45.2,0.6336953512353332,0.07010212577910543
45.300000000000004,0.6334363109149359,0.07017159642623655
45.400000000000006,0.6331819446188424,0.0702398414373909
45.5,0.6329321764823259,0.07030687966518451
45.6,0.6326869315526101,0.07037272977614026
45.7,0.6324461357905087,0.07043741024836508
45.800000000000004,0.6322097160714399,0.07050093936944041
45.900000000000006,0.6319776001858441,0.07056333523451858
46.0,0.6317497168390294,0.07062461574461773
46.1,0.6315259956504695,0.07068479860510804
46.2,0.6313063671525818,0.07074390132438202
46.300000000000004,0.6310907627890031,0.07080194121270286
46.400000000000006,0.6308791149123945,0.0708589353812224
46.5,0.6306713567817908,0.0709149007411633
46.6,0.630467422559521,0.0709698540031588
46.7,0.6302672473077188,0.07102381167674324
46.800000000000004,0.6300707669844448,0.0710767900699871
46.900000000000006,0.6298779184394409,0.07112880528927115
47.0,0.6296886394095351,0.07117987323919284
47.1,0.629502868513717,0.07123000962260023
47.2,0.6293205452479003,0.07127922994074667
47.300000000000004,0.6291416099793932,0.07132754949356171
47.400000000000006,0.6289660039410908,0.07137498338003215
47.5,0.6287936692254069,0.0714215464986889
47.6,0.628624548777962,0.07146725354819372
47.7,0.6284585863910428,0.07151211902802129
47.800000000000004,0.628295726696847,0.0715561572392322
47.900000000000006,0.6281359151605289,0.0715993822853315
48.0,0.6279790980730597,0.07164180807320925
48.1,0.6278252225439149,0.07168344831415788
48.2,0.6276742364936023,0.07172431652496267
48.300000000000004,0.6275260886460439,0.0717644260290611
48.400000000000006,0.6273807285208218,0.0718037899577669
48.5,0.6272381064253008,0.07184242125155604
48.6,0.6270981734466383,0.07188033266140917
48.7,0.6269608814436932,0.07191753675020868
48.800000000000004,0.6268261830388412,0.07195404589418611
48.900000000000006,0.6266940316097096,0.07198987228441656
49.0,0.6265643812808392,0.07202502792835716
49.1,0.626437186915281,0.07205952465142684
49.2,0.6263124041061405,0.0720933740986231
49.300000000000004,0.6261899891680718,0.07212658773617503
49.400000000000006,0.6260698991287357,0.07215917685322756
49.5,0.6259520917202233,0.07219115256355652
49.6,0.6258365253704579,0.0722225258073097
