t,R_target_bits,Cacc_bits,Delta_FDS_bits,Qdot_over_kBT
41.2,3.9828921423310435,3.7865939875396237,0.19629815479141977,0.13606351254279234
41.300000000000004,3.9828921423310435,3.7850413320551435,0.1978508102759,0.13713973131424073
41.400000000000006,3.9828921423310435,3.7835136578054414,0.19937848452560214,0.1381986344132358
41.5,3.9828921423310435,3.7820106649133707,0.20088147741767282,0.13924042969877623
41.6,3.9828921423310435,3.780532053400205,0.20236008893083834,0.1402653251002704
41.7,3.9828921423310435,3.779077523346371,0.20381461898467235,0.14127352850612512
41.800000000000004,3.9828921423310435,3.777646775046325,0.20524536728471832,0.14226524765639292
41.900000000000006,3.9828921423310435,3.776239509157662,0.20665263317338134,0.1432406900394179
42.0,3.9828921423310435,3.77485542684453,0.20803671548651348,0.14420006279242834
42.1,3.9828921423310435,3.7734942299154355,0.209397912415608,0.14514357260601707
42.2,3.9828921423310435,3.772155620955531,0.21073652137551235,0.14607142563244704
42.300000000000004,3.9828921423310435,3.7708393034534815,0.212052838877562,0.14698382739771446
42.400000000000006,3.9828921423310435,3.7695449819229943,0.21334716040804924,0.1478809827173097
42.5,3.9828921423310435,3.768272362019119,0.2146197803119243,0.1487630956156052
42.6,3.9828921423310435,3.7670211506494256,0.21587099168161794,0.1496303692487929
42.7,3.9828921423310435,3.7657910560801406,0.21710108625090285,0.15048300583131483
42.800000000000004,3.9828921423310435,3.7645817880373764,0.21831035429366707,0.15132120656569809
42.900000000000006,3.9828921423310435,3.7633930578035355,0.219499084527508,0.15214517157573126
43.0,3.9828921423310435,3.762224578309012,0.22066756402203147,0.15295509984290234
43.1,3.9828921423310435,3.7610760642192953,0.2218160781117482,0.15375118914602284
43.2,3.9828921423310435,3.7599472320175815,0.22294491031346197,0.15453363600396602
43.300000000000004,3.9828921423310435,3.7588378000830156,0.2240543422480279,0.15530263562143357
43.400000000000006,3.9828921423310435,3.7577474887646565,0.22514465356638702,0.1560583818376868
43.5,3.9828921423310435,3.7566760204512972,0.22621612187974627,0.15680106707815109
43.6,3.9828921423310435,3.75562311963723,0.22726902269381366,0.15753088230883117
43.7,3.9828921423310435,3.7545885129840872,0.22830362934695625,0.1582480169934455
43.800000000000004,3.9828921423310435,3.7535719293788516,0.22932021295219185,0.15895265905321804
43.900000000000006,3.9828921423310435,3.752573099988157,0.2303190423428867,0.15964499482923858
44.0,3.9828921423310435,3.751591758308982,0.23130038402206132,0.16032520904732442
44.1,3.9828921423310435,3.7506276402158507,0.23226450211519278,0.1609934847853053
44.2,3.9828921423310435,3.749680484004641,0.23321165832640256,0.16165000344265523
44.300000000000004,3.9828921423310435,3.7487500304331127,0.23414211189793077,0.16229494471240194
44.400000000000006,3.9828921423310435,3.7478360227582574,0.23505611957278605,0.16292848655523803
44.5,3.9828921423310435,3.746938206770576,0.23595393556046762,0.16355080517576115
44.6,3.9828921423310435,3.7460563308253825,0.23683581150566102,0.1641620750007756
44.7,3.9828921423310435,3.74519014587124,0.2377019964598035,0.16476246865958288
44.800000000000004,3.9828921423310435,3.744339405475624,0.23855273685541967,0.16535215696619268
44.900000000000006,3.9828921423310435,3.7435038658479147,0.23938827648312877,0.16593130890338537
45.0,3.9828921423310435,3.74268328585981,0.24020885647123347,0.16650009160856405
45.1,3.9828921423310435,3.741877427063258,0.24101471526778528,0.16705867036132338
45.2,3.9828921423310435,3.741086053706,0.2418060886250437,0.1676072085726773
45.300000000000004,3.9828921423310435,3.7403089327448082,0.24258320958623525,0.16814586777588125
45.400000000000006,3.9828921423310435,3.7395458338565275,0.243346308474516,0.16867480761878148
45.5,3.9828921423310435,3.7387965294469776,0.2440956128840659,0.16919418585764212
45.6,3.9828921423310435,3.7380607946578306,0.2448313476732129,0.16970415835237926
45.7,3.9828921423310435,3.737338407371526,0.24555373495951738,0.17020487906315354
45.800000000000004,3.9828921423310435,3.7366291482143197,0.2462629941167238,0.1706965000482575
45.900000000000006,3.9828921423310435,3.7359328005575323,0.2469593417735112,0.1711791714632492
46.0,3.9828921423310435,3.735249150517088,0.24764299181395533,0.17165304156127276
46.1,3.9828921423310435,3.734577986951409,0.24831415537963464,0.1721182566945179
46.2,3.9828921423310435,3.7339191014577455,0.24897304087329797,0.1725749613167625
46.300000000000004,3.9828921423310435,3.7332722883670098,0.24961985396403374,0.17302329798695526
46.400000000000006,3.9828921423310435,3.7326373447371837,0.2502547975938598,0.1734634073737837
46.5,3.9828921423310435,3.7320140703453726,0.2508780719856709,0.1738954282611828
46.6,3.9828921423310435,3.7314022676785634,0.25148987465248007,0.1743194975547406
46.7,3.9828921423310435,3.7308017419231563,0.2520904004078872,0.17473575028895472
46.800000000000004,3.9828921423310435,3.7302123009533346,0.25267984137770894,0.17514431963529314
46.900000000000006,3.9828921423310435,3.7296337553183228,0.25325838701272074,0.17554533691102683
47.0,3.9828921423310435,3.7290659182286054,0.25382622410243805,0.17593893158878177
47.1,3.9828921423310435,3.728508605541151,0.25438353678989234,0.176325231306781
47.2,3.9828921423310435,3.727961635743701,0.2549305065873426,0.1767043618797351
47.300000000000004,3.9828921423310435,3.7274248299381796,0.2554673123928639,0.1770764473103404
47.400000000000006,3.9828921423310435,3.7268980118232724,0.2559941305077711,0.1774416098013562
47.5,3.9828921423310435,3.726381007676221,0.25651113465482256,0.17779996976822274
47.6,3.9828921423310435,3.725873646333886,0.25701849599715754,0.17815164585218732
47.7,3.9828921423310435,3.7253757591731285,0.25751638315791503,0.17849675493390338
47.800000000000004,3.9828921423310435,3.724887180090541,0.2580049622405025,0.17883541214747947
47.900000000000006,3.9828921423310435,3.724407745481587,0.25848439684945657,0.17916773089493881
48.0,3.9828921423310435,3.7239372942191795,0.258954848111864,0.17949382286106738
48.1,3.9828921423310435,3.723475667631745,0.2594164746992984,0.17981379802861908
48.2,3.9828921423310435,3.723022709480807,0.25986943285023667,0.18012776469385358
48.300000000000004,3.9828921423310435,3.722578265938132,0.2603138763929116,0.18043582948237677
48.400000000000006,3.9828921423310435,3.7221421855624657,0.2607499567685778,0.18073809736526733
48.5,3.9828921423310435,3.7217143192759026,0.2611778230551409,0.1810346716754552
48.6,3.9828921423310435,3.7212945203399155,0.261597621991128,0.1813256541243367
48.7,3.9828921423310435,3.7208826443310796,0.26200949799996387,0.18161114481860158
48.800000000000004,3.9828921423310435,3.7204785491165238,0.26241359321451974,0.18189124227724873
48.900000000000006,3.9828921423310435,3.720082094829129,0.2628100475019144,0.18216604344877727
49.0,3.9828921423310435,3.719693143842518,0.2631989984885257,0.1824356437285229
49.1,3.9828921423310435,3.7193115607458433,0.26358058158520015,0.1827001369761321
49.2,3.9828921423310435,3.718937212318422,0.2639549300126216,0.18295961553314635
49.300000000000004,3.9828921423310435,3.718569967504216,0.2643221748268276,0.1832141702406885
49.400000000000006,3.9828921423310435,3.718209697386207,0.2646824449448366,0.18346389045722644
49.5,3.9828921423310435,3.7178562751606696,0.26503586717037386,0.1837088640764048
49.6,3.9828921423310435,3.717509576111374,0.2653825662196696,0.18394917754492696
49.7,3.9828921423310435,3.7171694775837327,0.26572266474731077,0.18418491588047403
49.800000000000004,3.9828921423310435,3.716835858958919,0.2660562833721243,0.1844161626896458
49.900000000000006,3.9828921423310435,3.716508601627969,0.2663835407030746,0.18464300018591157
50.0,3.9828921423310435,3.7161875889658824,0.2667045533651611,0.18486550920756087
50.1,3.9828921423310435,3.715872706305751,0.26701943602529266,0.1850837692356383
50.2,3.9828921423310435,3.715563840912915,0.2673283014181287,0.18529785841185512
50.300000000000004,3.9828921423310435,3.715260881959181,0.26763126037186247,0.18550785355646107
50.400000000000006,3.9828921423310435,3.7149637204970936,0.26792842183394994,0.1857138301860781
50.5,3.9828921423310435,3.714672249434297,0.2682198928967465,0.18591586253147036
50.6,3.9828921423310435,3.7143863635079826,0.2685057788230609,0.18611402355525694
50.7,3.9828921423310435,3.714105959259444,0.2687861830715996,0.18630838496954857
50.800000000000004,3.9828921423310435,3.7138309350087484,0.2690612073222951,0.18649901725350376
50.900000000000006,3.9828921423310435,3.713561190829534,0.26933095150150965,0.18668598967079877
51.0,3.9828921423310435,3.713296628523946,0.26959551380709756,0.1868693702869995
51.1,3.9828921423310435,3.71303715159772,0.2698549907333234,0.1870492259868333
51.2,3.9828921423310435,3.712782665235422,0.2701094770956214,0.18722562249135108
51.300000000000004,3.9828921423310435,3.7125330762758506,0.2703590660551929,0.18739862437497695
51.400000000000006,3.9828921423310435,3.712288293187616,0.2706038491434275,0.18756829508243553
51.5,3.9828921423310435,3.7120482260448986,0.2708439162861449,0.1877346969455552
51.6,3.9828921423310435,3.7118127865033927,0.27107935582765075,0.1878978911999423
51.7,3.9828921423310435,3.7115818877764473,0.27131025455459623,0.18805793800151943
51.800000000000004,3.9828921423310435,3.7113554446114048,0.27153669771963873,0.18821489644292572
51.900000000000006,3.9828921423310435,3.7111333732661462,0.27175876906489727,0.18836882456977483
52.0,3.9828921423310435,3.710915591485847,0.27197655084519656,0.1885197793967666
52.1,3.9828921423310435,3.7107020184799486,0.27219012385109487,0.18866781692364873
52.2,3.9828921423310435,3.71049257489935,0.2723995674316937,0.18881299215102718
52.300000000000004,3.9828921423310435,3.7102871828138237,0.27260495951721975,0.1889553590960189
52.400000000000006,3.9828921423310435,3.7100857656896586,0.27280637664138485,0.18909497080775042
52.5,3.9828921423310435,3.709888248367534,0.27300389396350955,0.1892318793826929
52.6,3.9828921423310435,3.7096945570406277,0.2731975852904158,0.1893661359798369
52.7,3.9828921423310435,3.709504619232961,0.2733875230980827,0.18949779083570292
52.800000000000004,3.9828921423310435,3.7093183637779825,0.273573778553061,0.18962689327918505
52.900000000000006,3.9828921423310435,3.7091357207973936,0.2737564215336499,0.1897534917462293
53.0,3.9828921423310435,3.708956621680214,0.2739355206508294,0.18987763379434305
53.1,3.9828921423310435,3.708780999062096,0.27411114326894737,0.1899993661169341
53.2,3.9828921423310435,3.7086087868048825,0.274283355526161,0.1901187345574796
53.300000000000004,3.9828921423310435,3.708439919976409,0.2744522223546344,0.190235784123526
53.400000000000006,3.9828921423310435,3.708274334830559,0.27461780750048437,0.19035055900051454
53.5,3.9828921423310435,3.708111968787563,0.2747801735434803,0.19046310256543583
53.6,3.9828921423310435,3.707952760414547,0.2749393819164965,0.19057345740031353
53.7,3.9828921423310435,3.707796649406332,0.2750954929247116,0.1906816653055122
53.800000000000004,3.9828921423310435,3.70764357656648,0.2752485657645636,0.19078776731287592
53.900000000000006,3.9828921423310435,3.707493483788591,0.2753986585424526,0.1908918036986921
54.0,3.9828921423310435,3.707346314037844,0.2755458282931995,0.19099381399648604
54.1,3.9828921423310435,3.707202011332795,0.2756901309982487,0.19109383700963806
54.2,3.9828921423310435,3.7070605207274103,0.27583162160363317,0.19119191082383602
54.300000000000004,3.9828921423310435,3.7069217882933576,0.2759703540376859,0.1912880728193519
54.400000000000006,3.9828921423310435,3.706785761102536,0.2761063812285074,0.1913823596831493
54.5,3.9828921423310435,3.706652387209854,0.2762397551211895,0.1914748074208222
54.6,3.9828921423310435,3.7065216156362486,0.2763705266947949,0.19156545136836417
54.7,3.9828921423310435,3.7063933963519498,0.27649874597909374,0.19165432620376935
54.800000000000004,3.9828921423310435,3.706267680259986,0.2766244620710574,0.19174146595846495
54.900000000000006,3.9828921423310435,3.7061444191799247,0.27674772315111884,0.19182690402858232
55.0,3.9828921423310435,3.7060235658318565,0.27686857649918695,0.19191067318605695
55.1,3.9828921423310435,3.705905073820615,0.27698706851042854,0.19199280558956794
55.2,3.9828921423310435,3.705788897620227,0.2771032447108164,0.19207333279531494
55.300000000000004,3.9828921423310435,3.7056749925586026,0.27721714977244094,0.19215228576763152
55.400000000000006,3.9828921423310435,3.70556331480245,0.27732882752859345,0.1922296948894399
55.5,3.9828921423310435,3.705453821342426,0.27743832098861754,0.19230558997254535
55.6,3.9828921423310435,3.7053464699785064,0.27754567235253713,0.19238000026777546
55.7,3.9828921423310435,3.7052412193055906,0.2776509230254529,0.19245295447495908
55.800000000000004,3.9828921423310435,3.7051380286993214,0.2777541136317221,0.19252448075275483
55.900000000000006,3.9828921423310435,3.705036858302131,0.2778552840289126,0.19259460672832354
56.0,3.9828921423310435,3.7049376690095057,0.2779544733215378,0.19266335950684843
56.1,3.9828921423310435,3.704840422456464,0.27805171987457955,0.19273076568090852
56.2,3.9828921423310435,3.704745081004254,0.27814706132678957,0.19279685133969837
56.300000000000004,3.9828921423310435,3.7046516077272598,0.27824053460378373,0.19286164207810458
56.400000000000006,3.9828921423310435,3.7045599664001196,0.27833217593092385,0.19292516300563453
56.5,3.9828921423310435,3.7044701214850515,0.278422020845992,0.19298743875520166
56.6,3.9828921423310435,3.704382038119383,0.27851010421166045,0.19304849349176897
56.7,3.9828921423310435,3.704295682103287,0.27859646022775664,0.19310835092085044
56.800000000000004,3.9828921423310435,3.704211019887716,0.27868112244332766,0.19316703429687346
56.900000000000006,3.9828921423310435,3.7041280185625336,0.2787641237685099,0.19322456643140626
57.0,3.9828921423310435,3.7040466458448473,0.27884549648619616,0.193280969701245
57.1,3.9828921423310435,3.692041148091121,0.29085099423992267,0.2016025466204593
57.2,3.9828921423310435,3.678074581574078,0.30481756075696564,0.21128343282385056
57.300000000000004,3.9828921423310435,3.6642013678294374,0.3186907745016061,0.22089961181625356
57.400000000000006,3.9828921423310435,3.65042486505809,0.33246727727295333,0.23044875587018918
57.5,3.9828921423310435,3.63674832480147,0.34614381752957346,0.23992861118888
57.6,3.9828921423310435,3.623174889583603,0.3597172527474406,0.2493369995406577
57.7,3.9828921423310435,3.6097075907918015,0.373184551539242,0.25867181972795317
57.800000000000004,3.9828921423310435,3.5963493467964005,0.386542795534643,0.2679310488905972
57.900000000000006,3.9828921423310435,3.583102961309148,0.3997891810218954,0.2771127436436964
58.0,3.9828921423310435,3.569971121979057,0.41292102035198663,0.28621504105091533
58.1,3.9828921423310435,3.556956399223766,0.42593574310727744,0.29523615943451453
58.2,3.9828921423310435,3.5440612452937295,0.43883089703731404,0.3041743990240059
58.300000000000004,3.9828921423310435,3.5312879935658428,0.4516041487652007,0.313028142445773
58.400000000000006,3.9828921423310435,3.518638858062464,0.4642532842685796,0.32179585505646074
58.5,3.9828921423310435,3.5061159331911727,0.47677620913987084,0.3304760851233603
58.6,3.9828921423310435,3.49372119369999,0.48917094863105337,0.33906746385544845
58.7,3.9828921423310435,3.4814564948422957,0.5014356474887478,0.34756870528907613
58.800000000000004,3.9828921423310435,3.469323572745128,0.5135685695859156,0.35597860603268144
58.900000000000006,3.9828921423310435,3.4573240449741296,0.5255680973569139,0.3642960448751997
59.0,3.9828921423310435,3.445459411287988,0.5374327310430553,0.37251998226312516
59.1,3.9828921423310435,3.433731054574843,0.5491610877562003,0.3806494596514429
59.2,3.9828921423310435,3.42214024196283,0.5607519003682135,0.38868359873385855
59.300000000000004,3.9828921423310435,3.410688126096633,0.5722040162344104,0.39662160055795875
59.400000000000006,3.9828921423310435,3.399375746571717,0.5835163957593266,0.40446274453107844
59.5,3.9828921423310435,3.388204031517692,0.5946881108133515,0.4122063873227949
59.6,3.9828921423310435,3.377173799322133,0.6057183430089106,0.4198519616700682
59.7,3.9828921423310435,3.366285760486081,0.6166063818449623,0.42739897509110464
59.800000000000004,3.9828921423310435,3.355540519602357,0.6273516227286864,0.43484700851409547
59.900000000000006,3.9828921423310435,3.344938577447827,0.6379535648832166,0.44219571482696773
60.0,3.9828921423310435,3.3344803331807413,0.6484118091503022,0.4494448173543053
60.1,3.9828921423310435,3.3241660866343223,0.6587260556967212,0.45659410826755575
60.2,3.9828921423310435,3.3139960406978592,0.6688961016331842,0.46364344693458026
60.300000000000004,3.9828921423310435,3.3039703037766457,0.6789218385543978,0.4705927582145552
60.400000000000006,3.9828921423310435,3.2940888923222733,0.6888032500087702,0.4774420307041062
60.5,3.9828921423310435,3.2843517334249093,0.6985404089061342,0.48419131494047823
60.6,3.9828921423310435,3.2747586674594036,0.7081334748716399,0.49084072156739406
60.7,3.9828921423310435,3.2653094507772633,0.7175826915537802,0.4973904194691196
60.800000000000004,3.9828921423310435,3.2560037584367505,0.726888383894293,0.5038406338781043
60.900000000000006,3.9828921423310435,3.2468411869636196,0.7360509553674239,0.510191644461384
61.0,3.9828921423310435,3.237821257135255,0.7450708851957883,0.5164437833907634
61.1,3.9828921423310435,3.2289434167812407,0.7539487255498027,0.5225974334016098
61.2,3.9828921423310435,3.220207043593695,0.7626850987373484,0.5286530258448765
61.300000000000004,3.9828921423310435,3.211611447940961,0.7712806943900823,0.5346110387368024
61.400000000000006,3.9828921423310435,3.20315587567858,0.7797362666524634,0.5404719948104927
61.5,3.9828921423310435,3.194839510951751,0.7880526313792924,0.5462364595734024
61.6,3.9828921423310435,3.1866614789838046,0.7962306633472389,0.5519050393745136
61.7,3.9828921423310435,3.178620848845527,0.8042712934855163,0.557478379484786
61.800000000000004,3.9828921423310435,3.1707166362004826,0.8121755061305609,0.5629571621942449
61.900000000000006,3.9828921423310435,3.1629478060217777,0.8199443363092658,0.5683421049288632
62.0,3.9828921423310435,3.1553132752760544,0.8275788670549891,0.5736339583901595
62.1,3.9828921423310435,3.1478119155707747,0.8350802267602688,0.5788335047202401
62.2,3.9828921423310435,3.1404425557611706,0.8424495865698729,0.583941555694799
62.300000000000004,3.9828921423310435,3.133203984513537,0.8496881578175066,0.5889589509463785
62.400000000000006,3.9828921423310435,3.1260949528218256,0.8567971895092179,0.5938865562199995
62.5,3.9828921423310435,3.1191141764747905,0.863777965856253,0.5987252616630665
62.6,3.9828921423310435,3.1122603384711947,0.8706318038598488,0.6034759801512735
62.7,3.9828921423310435,3.1055320913808915,0.877360050950152,0.6081396456520278
62.800000000000004,3.9828921423310435,3.098928059649799,0.8839640826812447,0.6127172116267632
62.900000000000006,3.9828921423310435,3.092446841847083,0.8904453004839605,0.6172096494733105
63.0,3.9828921423310435,3.086087012853082,0.8968051294779613,0.6216179470093456
63.1,3.9828921423310435,3.0798471259867344,0.9030450163443091,0.6259431069977676
63.2,3.9828921423310435,3.0737257150714976,0.9091664272595459,0.6301861457147128
63.300000000000004,3.9828921423310435,3.067721296438951,0.9151708458920926,0.6343480915607642
63.400000000000006,3.9828921423310435,3.06183237086947,0.9210597714615734,0.6384299837157771
63.5,3.9828921423310435,3.0560574254695627,0.9268347168614808,0.6424328708376106
63.6,3.9828921423310435,3.050394935485603,0.9324972068454405,0.6463578098049412
63.7,3.9828921423310435,3.0448433660539123,0.9380487762771312,0.6502058645042004
63.800000000000004,3.9828921423310435,3.039401173887244,0.9434909684437995,0.6539781046605919
63.900000000000006,3.9828921423310435,3.0340668088979017,0.9488253334331418,0.6576756047130322
64.0,3.9828921423310435,3.0288387157578627,0.9540534265731808,0.6612994427327551
64.10000000000001,3.9828921423310435,3.023715335396376,0.9591768069346673,0.6648506993852557
64.2,3.9828921423310435,3.018695106435654,0.9641970358953893,0.6683304569351455
64.3,3.9828921423310435,3.0137764665653517,0.9691156757656918,0.6717397982934353
64.4,3.9828921423310435,3.0089578538566504,0.9739342884743931,0.6750798061066821
64.5,3.9828921423310435,3.0042377080168485,0.978654434314195,0.6783515618873724
64.60000000000001,3.9828921423310435,2.9996144715854127,0.9832776707456308,0.6815561451848842
64.7,3.9828921423310435,2.9950865910725746,0.9878055512584689,0.6846946327962703
64.8,3.9828921423310435,2.990652518041548,0.9922396242894953,0.687768098016123
64.9,3.9828921423310435,2.9863107101355717,0.9965814321954718,0.6907776099246835
65.0,3.9828921423310435,2.982059632050984,1.0008325102800595,0.6937242327133557
65.10000000000001,3.9828921423310435,2.977897756457591,1.0049943858734527,0.6966090250467575
65.2,3.9828921423310435,2.9738235648676423,1.0090685774634012,0.6994330394603913
65.3,3.9828921423310435,2.9698355484547374,1.013056593876306,0.7021973217930231
65.4,3.9828921423310435,2.965932208824032,1.0169599335070116,0.7049029106528145
65.5,3.9828921423310435,2.9621120587351095,1.020780083595934,0.7075508369162669
65.60000000000001,3.9828921423310435,2.958373622778925,1.0245185195521187,0.7101421232590003
65.7,3.9828921423310435,2.954715438010215,1.0281767043208285,0.7126777837173988
65.8,3.9828921423310435,2.9511360545367915,1.031756087794252,0.7151588232801451
65.9,3.9828921423310435,2.9476340360671225,1.035258106263921,0.7175862375086651
66.0,3.9828921423310435,2.944207960417618,1.0386841819134256,0.7199610121855042
66.10000000000001,3.9828921423310435,2.9408564199810185,1.042035722350025,0.7222841229896657
66.2,3.9828921423310435,2.9375780221572847,1.0453141201737588,0.7245565351979407
66.3,3.9828921423310435,2.934371389748372,1.0485207525826716,0.7267792034112708
66.4,3.9828921423310435,2.931235161318258,1.0516569810127856,0.7289530713051963
66.5,3.9828921423310435,2.928167991519578,1.0547241508114653,0.7310790714034497
66.60000000000001,3.9828921423310435,2.9251685513882024,1.057723590942841,0.7331581248737712
66.7,3.9828921423310435,2.9222355286070645,1.060656613723979,0.735191141345035
66.8,3.9828921423310435,2.9193676277405363,1.0635245145905072,0.7371790187447945
66.9,3.9828921423310435,2.9165635704406143,1.0663285718904292,0.7391226431563639
67.0,3.9828921423310435,2.9138220956261596,1.069070046704884,0.7410228886945793
67.10000000000001,3.9828921423310435,2.9111419596364008,1.0717501826946427,0.7428806173993979
67.2,3.9828921423310435,2.90852193635989,1.0743702059711535,0.7446966791465127
67.3,3.9828921423310435,2.9059608173400746,1.0769313249909689,0.7464719115741763
67.4,3.9828921423310435,2.9034574118586067,1.0794347304724368,0.748207140025454
67.5,3.9828921423310435,2.901010546997485,1.0818815953335585,0.7499031775051518
67.60000000000001,3.9828921423310435,2.898619067681116,1.0842730746499276,0.7515608246506604
67.7,3.9828921423310435,2.8962818366993095,1.086610305631734,0.7531808697160168
67.8,3.9828921423310435,2.8939977347122343,1.0888944076188092,0.7547640885684694
67.9,3.9828921423310435,2.891765660238299,1.0911264820927444,0.7563112446968774
68.0,3.9828921423310435,2.8895845296259104,1.093307612705133,0.7578230892312876
68.10000000000001,3.9828921423310435,2.887453277010016,1.0954388653210274,0.7593003609730558
68.2,3.9828921423310435,2.8853708542543264,1.0975212880767171,0.7607437864348959
68.3,3.9828921423310435,2.883336230880058,1.0995559114509854,0.7621540798902714
68.4,3.9828921423310435,2.8813483939820275,1.101543748349016,0.7635319434315544
68.5,3.9828921423310435,2.87940634813289,1.1034857941981535,0.7648780670364022
68.60000000000001,3.9828921423310435,2.877509115276281,1.1053830270547627,0.7661931286418264
68.7,3.9828921423310435,2.8756557346096034,1.10723640772144,0.7674777942254382
68.8,3.9828921423310435,2.873845262457155,1.1090468798738886,0.7687327178933903
68.9,3.9828921423310435,2.872076772134291,1.1108153701967525,0.7699585419745308
69.0,3.9828921423310435,2.870349353803255,1.1125427885277883,0.7711558971203359
69.10000000000001,3.9828921423310435,2.8686621143213102,1.1142300280097333,0.7723254024101754
69.2,3.9828921423310435,2.8670141770817748,1.1158779652492687,0.7734676654614993
69.3,3.9828921423310435,2.8654046818485184,1.1174874604825251,0.7745832825445556
69.4,3.9828921423310435,2.8638327845844778,1.1190593577465657,0.7756728387012553
69.5,3.9828921423310435,2.8622976572747123,1.1205944850563312,0.7767369078678197
69.60000000000001,3.9828921423310435,2.860798487744492,1.1220936545865516,0.7777760530008734
69.7,3.9828921423310435,2.8593344794729014,1.123557662858142,0.7787908262066428
69.8,3.9828921423310435,2.857904851402406,1.1249872909286376,0.779781768872956
69.9,3.9828921423310435,2.856508837744817,1.1263833045862266,0.780749411803737
70.0,3.9828921423310435,2.8551456877840615,1.127746454546982,0.781694275355715
70.10000000000001,3.9828921423310435,2.85381466567615,1.1290774766548934,0.7826168695770769
70.2,3.9828921423310435,2.8525150502467134,1.1303770920843301,0.783517694347803
70.3,3.9828921423310435,2.851246134786449,1.1316460075445947,0.7843972395214543
