t,R_target_bits,Cacc_bits,Delta_FDS_bits,Qdot_over_kBT
70.4,3.9828921423310435,2.850007226844833,1.1328849154862106,0.7852559850681587
70.5,3.9828921423310435,2.848797648022381,1.1340944943086626,0.7860944012186064
70.60000000000001,3.9828921423310435,2.847616733761786,1.1352754085692576,0.7869129486088209
70.7,3.9828921423310435,2.846463833138194,1.1364283091928495,0.7877120784255294
70.8,3.9828921423310435,2.8453383086488935,1.13755383368215,0.7884922325519392
70.9,3.9828921423310435,2.8442395360026635,1.13865260632838,0.7892538437137498
71.0,3.9828921423310435,2.8431669039090197,1.1397252384220238,0.7899973356252372
71.10000000000001,3.9828921423310435,2.842119813867578,1.1407723284634654,0.7907231231352548
71.2,3.9828921423310435,2.841097679957746,1.1417944623732974,0.7914316123730096
71.3,3.9828921423310435,2.8400999286289315,1.142792213702112,0.7921232008934774
71.4,3.9828921423310435,2.839125998491458,1.1437661438395854,0.7927982778223295
71.5,3.9828921423310435,2.8381753401083554,1.1447168022226881,0.7934572240002528
71.60000000000001,3.9828921423310435,2.8372474157881813,1.1456447265428622,0.7941004121265545
71.7,3.9828921423310435,2.8363416993790294,1.1465504429520141,0.794728206901945
71.8,3.9828921423310435,2.835457676063855,1.1474344662671885,0.7953409651704073
71.9,3.9828921423310435,2.83459484215725,1.1482973001737933,0.795939036060062
72.0,3.9828921423310435,2.833752704903789,1.1491394374272543,0.796522761122943
72.10000000000001,3.9828921423310435,2.832930782278045,1.1499613600529983,0.7970924744736159
72.2,3.9828921423310435,2.8321286027863954,1.150763539544648,0.7976485029265559
72.3,3.9828921423310435,2.8313457052706874,1.151546437060356,0.7981911661322363
72.4,3.9828921423310435,2.8305816387138676,1.152310503617176,0.7987207767118562
72.5,3.9828921423310435,2.829835962047646,1.1530561802833974,0.7992376403906569
72.60000000000001,3.9828921423310435,2.829108243962258,1.1537838983687854,0.799742056129786
72.7,3.9828921423310435,2.828398062718405,1.1544940796126384,0.8002343162566493
72.8,3.9828921423310435,2.827705005961413,1.1551871363696304,0.8007147065937263
72.9,3.9828921423310435,2.8270286705376777,1.1558634717933658,0.8011835065858014
73.0,3.9828921423310435,2.8263686623134237,1.1565234800176198,0.8016409894255894
73.10000000000001,3.9828921423310435,2.8257245959958395,1.157167546335204,0.8020874221777166
73.2,3.9828921423310435,2.8250960949566033,1.1577960473744402,0.802523065901042
73.3,3.9828921423310435,2.824482791057847,1.1584093512731966,0.8029481757692915
73.4,3.9828921423310435,2.82388432448057,1.1590078178504735,0.8033630011899903
73.5,3.9828921423310435,2.8233003435555375,1.159591798775506,0.8037677859216774
73.60000000000001,3.9828921423310435,2.8227305045966706,1.1601616377343729,0.8041627681893891
73.7,3.9828921423310435,2.822174471736949,1.1607176705940945,0.8045481807984038
73.8,3.9828921423310435,2.821631916766835,1.1612602255642086,0.8049242512462373
73.9,3.9828921423310435,2.8211025189752195,1.161789623355824,0.8052912018328902
74.0,3.9828921423310435,2.8205859649929086,1.162306177338135,0.8056492497693359
74.10000000000001,3.9828921423310435,2.820081948638631,1.1628101936924127,0.8059986072842598
74.2,3.9828921423310435,2.8195901707675834,1.16330197156346,0.806339481729038
74.3,3.9828921423310435,2.8191103391225,1.1637818032085434,0.806672075680971
74.4,3.9828921423310435,2.8186421681872362,1.1642499741438073,0.8069965870447692
74.5,3.9828921423310435,2.8181853790428657,1.1647067632881778,0.8073132091523
74.60000000000001,3.9828921423310435,2.8177396992262764,1.165152443104767,0.8076221308606013
74.7,3.9828921423310435,2.817304862591245,1.1655872797397984,0.8079235366481775
74.8,3.9828921423310435,2.8168806091719882,1.1660115331590553,0.8082176067095783
74.9,3.9828921423310435,2.8164666850491584,1.166425457281885,0.8085045170482835
75.0,3.9828921423310435,2.816062842218283,1.1668293001127603,0.808784439567894
75.10000000000001,3.9828921423310435,2.815668838460612,1.1672233038704314,0.8090575421616538
75.2,3.9828921423310435,2.8152844372163566,1.167607705114687,0.8093239888003132
75.3,3.9828921423310435,2.8149094074603105,1.167982734870733,0.8095839396183426
75.4,3.9828921423310435,2.814543523579802,1.1683486187512413,0.8098375509985293
75.5,3.9828921423310435,2.814186565254985,1.1687055770760586,0.8100849756549539
75.60000000000001,3.9828921423310435,2.81383831734142,1.1690538249896236,0.8103263627143773
75.7,3.9828921423310435,2.8134985697549255,1.169393572576118,0.8105618577960579
75.8,3.9828921423310435,2.813167117358681,1.1697250249723625,0.8107916030900046
75.9,3.9828921423310435,2.8128437598525404,1.170048382478503,0.8110157374336989
76.0,3.9828921423310435,2.81252830166454,1.1703638406665036,0.811234396387296
76.10000000000001,3.9828921423310435,2.8122205518445624,1.170671590486481,0.8114477123073313
76.2,3.9828921423310435,2.8119203239601367,1.1709718183709068,0.8116558144189464
76.3,3.9828921423310435,2.8116274359943354,1.171264706336708,0.8118588288866615
76.4,3.9828921423310435,2.811341710245749,1.1715504320852945,0.8120568788837076
76.5,3.9828921423310435,2.8110629732304977,1.1718291691005458,0.8122500846599466
76.60000000000001,3.9828921423310435,2.8107910555862587,1.1721010867447847,0.8124385636083954
76.7,3.9828921423310435,2.8105257919782702,1.1723663503527733,0.8126224303303778
76.80000000000001,3.9828921423310435,2.8102670210072915,1.172625121323752,0.8128017966993224
76.9,3.9828921423310435,2.8100145851194793,1.1728775572115642,0.8129767719232316
77.0,3.9828921423310435,2.8097683305181502,1.1731238118128933,0.8131474626058428
77.10000000000001,3.9828921423310435,2.8095281070774125,1.173364035253631,0.8133139728064945
77.2,3.9828921423310435,2.8092937682576102,1.1735983740734333,0.8134764040987362
77.30000000000001,3.9828921423310435,2.8090651710225765,1.173826971308467,0.8136348556276837
77.4,3.9828921423310435,2.808842175758646,1.1740499665723974,0.8137894241661552
77.5,3.9828921423310435,2.8086246461954083,1.1742674961356352,0.813940204169602
77.60000000000001,3.9828921423310435,2.8084124493281593,1.1744796930028842,0.8140872878298593
77.7,3.9828921423310435,2.808205455342036,1.1746866869890074,0.8142307651277334
77.80000000000001,3.9828921423310435,2.808003537537792,1.1748886047932516,0.8143707238844502
77.9,3.9828921423310435,2.807806572259186,1.1750855700718574,0.814507249811984
78.0,3.9828921423310435,2.807614438821964,1.1752777035090793,0.8146404265622856
78.10000000000001,3.9828921423310435,2.807427019444388,1.1754651228866555,0.8147703357754349
78.2,3.9828921423310435,2.8072441991793,1.1756479431517435,0.8148970571267299
78.30000000000001,3.9828921423310435,2.807065865847681,1.1758262764833627,0.8150206683727416
78.4,3.9828921423310435,2.806891909973681,1.1760002323573624,0.8151412453963462
78.5,3.9828921423310435,2.8067222247210903,1.1761699176099532,0.8152588622507622
78.60000000000001,3.9828921423310435,2.806556705831226,1.1763354364998175,0.8153735912026011
78.7,3.9828921423310435,2.806395251562206,1.1764968907688376,0.8154855027739617
78.80000000000001,3.9828921423310435,2.8062377626295754,1.1766543797014681,0.815594665783584
78.9,3.9828921423310435,2.806084142148279,1.1768080001827643,0.8157011473870707
79.0,3.9828921423310435,2.805934295575923,1.1769578467551205,0.8158050131162159
79.10000000000001,3.9828921423310435,2.8057881306573322,1.1771040116737113,0.8159063269174339
79.2,3.9828921423310435,2.8046043519923836,1.17828779033866,0.8167268597614501
79.30000000000001,3.9828921423310435,2.792018036965804,1.1908741053652396,0.825451028535763
79.4,3.9828921423310435,2.7795333367192967,1.2033588056117468,0.8341047633117655
79.5,3.9828921423310435,2.7671514921249885,1.215740650206055,0.8426872039824417
79.60000000000001,3.9828921423310435,2.7548736828970295,1.228018459434014,0.8511975328322543
79.7,3.9828921423310435,2.742701027750848,1.2401911145801954,0.8596349744267585
79.80000000000001,3.9828921423310435,2.7306345846268294,1.252257557704214,0.867998795457559
79.9,3.9828921423310435,2.7186753509766106,1.2642167913544329,0.8762883045438657
80.0,3.9828921423310435,2.7068242641099856,1.276067878221058,0.8845028519920379
80.10000000000001,3.9828921423310435,2.6950822016004428,1.2878099407306007,0.8926418295144861
80.2,3.9828921423310435,2.6834499817472532,1.2994421605837903,0.9007046699093779
80.30000000000001,3.9828921423310435,2.6719283640919413,1.3109637782391022,0.908690846702647
80.4,3.9828921423310435,2.660518049987013,1.3223740923440306,0.9165998737537815
80.5,3.9828921423310435,2.649219683214647,1.3336724591163964,0.9244313048269791
80.60000000000001,3.9828921423310435,2.6380338506531547,1.3448582916778888,0.9321847331291931
80.7,3.9828921423310435,2.626961082988885,1.3559310593421583,0.9398597908166769
80.80000000000001,3.9828921423310435,2.6160018554712674,1.366890286859776,0.9474561484716286
80.9,3.9828921423310435,2.6051565887087054,1.3777355536223381,0.9549735145505189
81.0,3.9828921423310435,2.594425649502947,1.3884664928280963,0.9624116348057504
81.10000000000001,3.9828921423310435,2.5838093517196477,1.3990827906113958,0.9697702916822293
81.2,3.9828921423310435,2.573307957192779,1.4095841851382644,0.9770493036904759
81.30000000000001,3.9828921423310435,2.5629216766605625,1.419970465670481,0.9842485247578865
81.4,3.9828921423310435,2.5526506707306615,1.430241471600382,0.9913678435597119
81.5,3.9828921423310435,2.5424950508723243,1.4403970914587192,0.9984071828313569
81.60000000000001,3.9828921423310435,2.532454880433241,1.4504372618978025,1.0053664986635489
81.7,3.9828921423310435,2.5225301756789067,1.4603619666521368,1.0122457797819056
81.80000000000001,3.9828921423310435,2.512720906852274,1.4701712354787695,1.0190450468124406
81.9,3.9828921423310435,2.5030269992515874,1.479865143079456,1.025764351534465
82.0,3.9828921423310435,2.493448334324255,1.4894438080067887,1.032403776122374
82.10000000000001,3.9828921423310435,2.4839847507747326,1.498907391556311,1.0389634323777188
82.2,3.9828921423310435,2.4746360456844023,1.5082560966466412,1.0454434609529677
82.30000000000001,3.9828921423310435,2.4654019756414574,1.5174901666895861,1.051844030568328
82.4,3.9828921423310435,2.4562822578789465,1.526609884452097,1.058165337222915
82.5,3.9828921423310435,2.447276571419069,1.5356155709119745,1.064407603401586
82.60000000000001,3.9828921423310435,2.43838455822198,1.5445075841090636,1.07057107727865
82.7,3.9828921423310435,2.42960582433735,1.5532863179936935,1.0766560319196672
82.80000000000001,3.9828921423310435,2.420939941057014,1.5619522012740297,1.0826627644824938
82.9,3.9828921423310435,2.412386446067123,1.5705056962639206,1.0885915954186702
83.0,3.9828921423310435,2.4039448445982265,1.578947297732817,1.0944428676762465
83.10000000000001,3.9828921423310435,2.3956146105718434,1.5872775317592,1.1002169459050386
83.2,3.9828921423310435,2.387395187742088,1.5954969545889557,1.1059142156653137
83.30000000000001,3.9828921423310435,2.3792859908310064,1.603606151500037,1.1115350826408352
83.4,3.9828921423310435,2.371286406656358,1.6116057356746856,1.1170799718571447
83.5,3.9828921423310435,2.363395795250604,1.6194963470804393,1.122549326905937
83.60000000000001,3.9828921423310435,2.355613490969977,1.6272786513610664,1.1279436091763133
83.7,3.9828921423310435,2.3479388035925313,1.6349533387385122,1.133263297093669
83.80000000000001,3.9828921423310435,2.340371019404146,1.6425211229268974,1.1385088853669343
83.9,3.9828921423310435,2.332909402271556,1.6499827400594875,1.143680884244807
84.0,3.9828921423310435,2.325553194701463,1.6573389476295803,1.1487798187816305
84.10000000000001,3.9828921423310435,2.3183016188849495,1.664590523446094,1.1538062281134636
84.2,3.9828921423310435,2.3111538777263787,1.6717382646046648,1.1587606647448991
84.30000000000001,3.9828921423310435,2.3041091558560836,1.67878298647496,1.1636436938471233
84.4,3.9828921423310435,2.297166620626196,1.6857255217048475,1.1684558925676578
84.5,3.9828921423310435,2.290325423088994,1.6925667192420497,1.1731978493522233
84.60000000000001,3.9828921423310435,2.283584698957243,1.6993074433738005,1.1778701632790787
84.7,3.9828921423310435,2.2769435695460367,1.7059485727850068,1.18247344340619
84.80000000000001,3.9828921423310435,2.270401142695671,1.7124909996353725,1.1870083081315408
84.9,3.9828921423310435,2.2639565136752102,1.7189356286558333,1.191475384566828
85.0,3.9828921423310435,2.257608766066353,1.7252833762646906,1.1958753079248134
85.10000000000001,3.9828921423310435,2.2513569726273412,1.7315351697037022,1.2002087209205077
85.2,3.9828921423310435,2.2452001961366497,1.7376919461943938,1.2044762731863683
85.30000000000001,3.9828921423310435,2.2391374902162364,1.743754652114807,1.2086786207016667
85.4,3.9828921423310435,2.233167900134222,1.7497242421968213,1.2128164252361135
85.5,3.9828921423310435,2.2272904635868387,1.7556016787442048,1.2168903538078524
85.60000000000001,3.9828921423310435,2.221504211459584,1.7613879308714595,1.220901078155868
85.7,3.9828921423310435,2.2158081685675293,1.7670839737635142,1.2248492742268442
85.80000000000001,3.9828921423310435,2.210201354374748,1.7726907879562956,1.2287356216764942
85.9,3.9828921423310435,2.2046827836929097,1.7782093586381338,1.232560803385331
86.0,3.9828921423310435,2.1992514673590557,1.7836406749719877,1.236325504988871
86.10000000000001,3.9828921423310435,2.1939064128926615,1.788985729438382,1.2400304144221916
86.2,3.9828921423310435,2.1886466251320784,1.794245517198965,1.2436762214787835
86.30000000000001,3.9828921423310435,2.1834711068504773,1.7994210354805662,1.2472636173836118
86.4,3.9828921423310435,2.178378859351471,1.8045132829795727,1.2507932943802615
86.5,3.9828921423310435,2.1733688830445685,1.809523259286475,1.254265945332063
86.60000000000001,3.9828921423310435,2.1684401780006834,1.81445196433036,1.2576822633370435
86.7,3.9828921423310435,2.1635917444879036,1.81930039784314,1.2610429413565591
86.80000000000001,3.9828921423310435,2.1588225834877495,1.824069558843294,1.2643486718574524
86.9,3.9828921423310435,2.154131697192207,1.8287604451388364,1.267600146467535
87.0,3.9828921423310435,2.149518089481767,1.8333740528492766,1.2707980556442362
87.10000000000001,3.9828921423310435,2.1449807663847835,1.83791137594626,1.2739430883561997
87.2,3.9828921423310435,2.140518736518437,1.8423734058126064,1.277035931777632
87.30000000000001,3.9828921423310435,2.1361310115116052,1.8467611308194383,1.28007727099519
87.4,3.9828921423310435,2.1318166064099797,1.8510755359210638,1.283067788727175
87.5,3.9828921423310435,2.1275745400637303,1.8553176022673132,1.286008165054826
87.60000000000001,3.9828921423310435,2.1234038354980838,1.8594883068329597,1.2888990771654525
87.7,3.9828921423310435,2.1193035202671346,1.8635886220639089,1.2917411991071919
87.80000000000001,3.9828921423310435,2.1152726267912536,1.8676195155397899,1.2945352015551364
87.9,3.9828921423310435,2.111310192678451,1.8715819496525925,1.29728175158858
88.0,3.9828921423310435,2.1074152610300403,1.8754768813010032,1.2999815124791496
88.10000000000001,3.9828921423310435,2.103586880730983,1.8793052616000603,1.3026351434895522
88.2,3.9828921423310435,2.099824106725272,1.8830680356057714,1.305243299682695
88.30000000000001,3.9828921423310435,2.0961260002767172,1.8867661420543262,1.3078066317409214
88.4,3.9828921423310435,2.092491629215522,1.8904005131155217,1.3103257857950978
88.5,3.9828921423310435,2.0889200681709896,1.8939720741600539,1.3128014032633128
88.60000000000001,3.9828921423310435,2.0854103987907657,1.8974817435402778,1.3152341206989127
88.7,3.9828921423310435,2.0819617099469565,1.900930432384087,1.3176245696476276
88.80000000000001,3.9828921423310435,2.078573097929504,1.9043190444015394,1.3199733765135364
88.9,3.9828921423310435,2.0752436666271885,1.907648475703855,1.3222811624336044
89.0,3.9828921423310435,2.071972527696606,1.9109196146344374,1.3245485431605575
89.10000000000001,3.9828921423310435,2.0687588007195017,1.9141333416115418,1.326776128953827
89.2,3.9828921423310435,2.065601613348803,1.9172905289822406,1.3289645244783261
89.30000000000001,3.9828921423310435,2.0625001014437077,1.9203920408873358,1.331114328710816
89.4,3.9828921423310435,2.0594534091941914,1.923438733136852,1.333226134853602
89.5,3.9828921423310435,2.056460689235253,1.9264314530957907,1.3353005302553458
89.60000000000001,3.9828921423310435,2.053521102751275,1.9293710395797685,1.3373380963387271
89.7,3.9828921423310435,2.050633819570799,1.9322583227602443,1.339339408534752
89.80000000000001,3.9828921423310435,2.0477980182520796,1.9350941240789639,1.3413050362234507
89.9,3.9828921423310435,2.045012886159715,1.9378792561713283,1.34323554268076
90.0,3.9828921423310435,2.0422776195326997,1.9406145227983438,1.3451314850313556
90.10000000000001,3.9828921423310435,2.039591423544194,1.9433007187868494,1.3469934142072197
90.2,3.9828921423310435,2.0369535123533313,1.9459386299777122,1.3488218749117338
90.30000000000001,3.9828921423310435,2.0343631091493597,1.9485290331816838,1.3506174055890803
90.4,3.9828921423310435,2.0318194461884236,1.95107269614262,1.3523805383987477
90.5,3.9828921423310435,2.0293217648232584,1.953570377507785,1.3541117991949492
90.60000000000001,3.9828921423310435,2.0268693155261013,1.9560228268049422,1.3558117075107399
90.7,3.9828921423310435,2.0244613579050874,1.958430784425956,1.3574807765466534
90.80000000000001,3.9828921423310435,2.022097160714399,1.9607949816166443,1.3591195131636669
90.9,3.9828921423310435,2.019776001858441,1.9631161404726023,1.3607284178803059
91.0,3.9828921423310435,2.017497168390293,1.9653949739407506,1.3623079848737183
91.10000000000001,3.9828921423310435,2.015259956504696,1.9676321858263477,1.3638587019845352
91.2,3.9828921423310435,2.0130636715258174,1.969828470805226,1.365381050725351
91.30000000000001,3.9828921423310435,2.0109076278900306,1.9719845144410129,1.3668755062926607
91.4,3.9828921423310435,2.0087911491239447,1.9741009932070988,1.3683425375820881
91.5,3.9828921423310435,2.006713567817908,1.9761785745131353,1.3697826072067514
91.60000000000001,3.9828921423310435,2.00467422559521,1.9782179167358334,1.3711961715186114
91.7,3.9828921423310435,2.0026724730771877,1.9802196692538558,1.3725836806326575
91.80000000000001,3.9828921423310435,2.0007076698444473,1.9821844724865962,1.3739455784537866
91.9,3.9828921423310435,1.9987791843944085,1.984112957936635,1.375282302706232
92.0,3.9828921423310435,1.9968863940953518,1.9860057482356916,1.3765942849654142
92.10000000000001,3.9828921423310435,1.9950286851371692,1.9878634571938743,1.3778819506920794
92.2,3.9828921423310435,1.9932054524790024,1.9896866898520411,1.3791457192685925
92.30000000000001,3.9828921423310435,1.9914160997939323,1.9914760425371112,1.3803860040372762
92.4,3.9828921423310435,1.9896600394109085,1.993232102920135,1.3816032123406623
92.5,3.9828921423310435,1.987936692254069,1.9949554500769744,1.3827977455635514
92.60000000000001,3.9828921423310435,1.9862454877796196,1.9966466545514239,1.3839699991767664
92.7,3.9828921423310435,1.9845858639104277,1.9983062784206158,1.3851203627824868
92.80000000000001,3.9828921423310435,1.982957266968469,1.9999348753625745,1.386249220161074
92.9,3.9828921423310435,1.981359151605289,2.0015329907257544,1.387356949319272
93.0,3.9828921423310435,1.979790980730598,2.0031011616004455,1.3884439225397
93.10000000000001,3.9828921423310435,1.978252225439149,2.0046399168918945,1.3895105064315396
93.2,3.9828921423310435,1.976742364936023,2.0061497773950205,1.3905570619823204
93.30000000000001,3.9828921423310435,1.9752608864604393,2.007631255870604,1.3915839446107314
93.4,3.9828921423310435,1.9738072852082187,2.009084857122825,1.3925915042203665
93.5,3.9828921423310435,1.9723810642530077,2.0105110780780358,1.3935800852543265
93.60000000000001,3.9828921423310435,1.9709817344663834,2.01191040786466,1.3945500267505988
93.7,3.9828921423310435,1.9696088144369321,2.0132833278941114,1.395501662398147
93.80000000000001,3.9828921423310435,1.9682618303884118,2.0146303119426316,1.3964353205936382
93.9,3.9828921423310435,1.9669403160970962,2.0159518262339473,1.3973513244987332
94.0,3.9828921423310435,1.9656438128083917,2.0172483295226518,1.3982499920978855
94.10000000000001,3.9828921423310435,1.9643718691528105,2.018520273178233,1.3991316362565827
94.2,3.9828921423310435,1.963124041061405,2.0197681012696385,1.399996564779964
94.30000000000001,3.9828921423310435,1.9618998916807184,2.020992250650325,1.4008450804717711
94.4,3.9828921423310435,1.960698991287356,2.0221931510436875,1.4016774811935635
94.5,3.9828921423310435,1.9595209172022323,2.023371225128811,1.4024940599241578
94.60000000000001,3.9828921423310435,1.9583652537045793,2.0245268886264642,1.4032951048192321
94.7,3.9828921423310435,1.9572315919457743,2.025660550385269,1.4040808992710563
94.80000000000001,3.9828921423310435,1.9561195298630634,2.02677261246798,1.404851721968295
94.9,3.9828921423310435,1.95502867209323,2.0278634702378135,1.405607846955847
95.0,3.9828921423310435,1.9539586298862748,2.0289335124447687,1.406349543694678
95.10000000000001,3.9828921423310435,1.9529090210191682,2.0299831213118753,1.4070770771216037
95.2,3.9828921423310435,1.951879469709716,2.0310126726213276,1.4077907077089924
95.30000000000001,3.9828921423310435,1.9508696065306022,2.0320225358004413,1.4084906915243465
95.4,3.9828921423310435,1.949879068323645,2.0330130740073984,1.4091772802897355
95.5,3.9828921423310435,1.9489074981143228,2.0339846442167206,1.4098507214410434
95.60000000000001,3.9828921423310435,1.9479545450266076,2.034937597304436,1.410511258186999
95.7,3.9828921423310435,1.947019864198146,2.0358722781328975,1.4111591295679706
95.80000000000001,3.9828921423310435,1.9461031166958267,2.036789025635217,1.4117945705144888
95.9,3.9828921423310435,1.9452039694317786,2.037688172899265,1.4124178119054718
96.0,3.9828921423310435,1.9443220950798192,2.0385700472512243,1.4130290806261405
96.10000000000001,3.9828921423310435,1.9434571719924003,2.039434970338643,1.4136285996255862
96.2,3.9828921423310435,1.9426088841180733,2.04028325821297,1.4142165879739792
96.30000000000001,3.9828921423310435,1.9417769209195015,2.041115221411542,1.4147932609193987
96.4,3.9828921423310435,1.9409609772920526,2.041931165038991,1.4153588299442608
96.5,3.9828921423310435,1.9401607534829948,2.0427313888480487,1.4159135028213263
96.60000000000001,3.9828921423310435,1.9393759550113083,2.043516187319735,1.4164574836692834
96.7,3.9828921423310435,1.9386062925881573,2.044285849742886,1.4169909730078736
96.80000000000001,3.9828921423310435,1.937851482038016,2.0450406602930276,1.417514167812561
96.9,3.9828921423310435,1.9371112442204867,2.0457808981105567,1.418027261568725
97.0,3.9828921423310435,1.936385304952823,2.0465068373782205,1.418530444325364
97.10000000000001,3.9828921423310435,1.9356733949331613,2.0472187473978822,1.419023902748305
97.2,3.9828921423310435,1.934975249664499,2.0479168926665445,1.4195078201728994
97.30000000000001,3.9828921423310435,1.9342906093794117,2.048601532951632,1.4199823766562054
97.4,3.9828921423310435,1.9336192189655286,2.049272923365515,1.4204477490286436
97.5,3.9828921423310435,1.9329608278917796,2.049931314439264,1.4209041109451184
97.60000000000001,3.9828921423310435,1.9323151901354247,2.0505769521956188,1.4213516329355989
97.7,3.9828921423310435,1.9316820641098698,2.0512100782211737,1.4217904824551515
97.80000000000001,3.9828921423310435,1.9310612125932751,2.0518309297377684,1.4222208239334253
97.9,3.9828921423310435,1.930452402657978,2.0524397396730656,1.4226428188235736
98.0,3.9828921423310435,1.929855405600713,2.0530367367303306,1.4230566256506194
98.10000000000001,3.9828921423310435,1.9292699968736535,2.05362214545739,1.4234624000592557
98.2,3.9828921423310435,1.9286959560162749,2.0541961863147686,1.423860294861074
98.30000000000001,3.9828921423310435,1.92813306658803,2.0547590757430134,1.424250460081229
98.4,3.9828921423310435,1.9275811161018641,2.0553110262291794,1.4246330430045235
98.5,3.9828921423310435,1.927039895958544,2.0558522463724995,1.425008188220928
98.60000000000001,3.9828921423310435,1.926509201381823,2.0563829409492205,1.4253760376705207
98.7,3.9828921423310435,1.9259888313544393,2.056903310976604,1.4257367306878495
98.80000000000001,3.9828921423310435,1.9254785885549328,2.0574135537761107,1.4260904040457285
98.9,3.9828921423310435,1.9249782792953019,2.0579138630357416,1.4264371919984498
99.0,3.9828921423310435,1.9244877134594796,2.058404428871564,1.426777226324429
99.10000000000001,3.9828921423310435,1.9240067044426485,2.058885437888395,1.4271106363682693
99.2,3.9828921423310435,1.923535069091367,2.0593570732396764,1.4274375490822624
99.30000000000001,3.9828921423310435,1.9230726276445247,2.059819514686519,1.4277580890673154
99.4,3.9828921423310435,1.9226192036751204,2.060272938655923,1.4280723786133063
99.5,3.9828921423310435,1.9221746240328454,2.060717518298198,1.4283805377388834
99.60000000000001,3.9828921423310435,1.921738718787494,2.0611534235435496,1.4286826842306901
99.7,3.9828921423310435,1.921311321173166,2.0615808211578774,1.4289789336820395
99.80000000000001,3.9828921423310435,1.9208922675332865,2.061999874797757,1.4292693995310255
99.9,3.9828921423310435,1.920481397266415,2.0624107450646285,1.4295541930980833
100.0,3.9828921423310435,1.9200785527728543,2.062813589558189,1.429833423622999
